Day,Time,Channel#,Photon Energy (keV)
10/9/2023,16:42:12.913,94,0
10/9/2023,16:42:13.914,76,0
10/9/2023,16:42:13.914,1482,0
10/9/2023,16:42:13.914,71,0
10/9/2023,16:42:14.913,45,0
10/9/2023,16:42:14.913,87,0
10/9/2023,16:42:14.913,38,0
10/9/2023,16:42:14.913,36,0
10/9/2023,16:42:15.916,39,0
10/9/2023,16:42:15.916,712,0
10/9/2023,16:42:15.916,34,0
10/9/2023,16:42:16.922,101,0
10/9/2023,16:42:16.922,56,0
10/9/2023,16:42:16.922,130,0
10/9/2023,16:42:16.922,59,0
10/9/2023,16:42:16.922,68,0
10/9/2023,16:42:17.921,98,0
10/9/2023,16:42:17.921,51,0
10/9/2023,16:42:17.921,49,0
10/9/2023,16:42:18.921,125,0
10/9/2023,16:42:18.921,72,0
10/9/2023,16:42:18.921,50,0
10/9/2023,16:42:18.921,98,0
10/9/2023,16:42:19.922,89,0
10/9/2023,16:42:19.922,54,0
10/9/2023,16:42:19.922,65,0
10/9/2023,16:42:19.922,72,0
10/9/2023,16:42:19.922,153,0
10/9/2023,16:42:19.922,58,0
10/9/2023,16:42:20.921,88,0
10/9/2023,16:42:20.921,102,0
10/9/2023,16:42:20.921,85,0
10/9/2023,16:42:21.921,40,0
10/9/2023,16:42:21.921,34,0
10/9/2023,16:42:21.921,62,0
10/9/2023,16:42:22.921,135,0
10/9/2023,16:42:22.921,78,0
10/9/2023,16:42:22.921,92,0
10/9/2023,16:42:22.921,50,0
10/9/2023,16:42:22.921,737,0
10/9/2023,16:42:22.921,132,0
10/9/2023,16:42:22.921,57,0
10/9/2023,16:42:22.921,132,0
10/9/2023,16:42:22.921,55,0
10/9/2023,16:42:23.922,87,0
10/9/2023,16:42:23.922,142,0
10/9/2023,16:42:23.922,783,0
10/9/2023,16:42:23.922,686,0
10/9/2023,16:42:23.922,134,0
10/9/2023,16:42:23.922,586,0
10/9/2023,16:42:24.921,111,0
10/9/2023,16:42:24.921,542,0
10/9/2023,16:42:24.921,139,0
10/9/2023,16:42:24.921,101,0
10/9/2023,16:42:24.921,38,0
10/9/2023,16:42:24.921,86,0
10/9/2023,16:42:24.921,267,0
10/9/2023,16:42:25.927,33,0
10/9/2023,16:42:25.927,36,0
10/9/2023,16:42:25.927,795,0
10/9/2023,16:42:25.927,72,0
10/9/2023,16:42:25.927,98,0
10/9/2023,16:42:26.943,1442,0
10/9/2023,16:42:26.943,39,0
10/9/2023,16:42:26.943,1079,0
10/9/2023,16:42:26.943,628,0
10/9/2023,16:42:26.943,41,0
10/9/2023,16:42:27.932,55,0
10/9/2023,16:42:27.932,38,0
10/9/2023,16:42:28.949,383,0
10/9/2023,16:42:28.949,46,0
10/9/2023,16:42:28.949,51,0
10/9/2023,16:42:28.949,907,0
10/9/2023,16:42:29.933,78,0
10/9/2023,16:42:29.933,43,0
10/9/2023,16:42:29.933,234,0
10/9/2023,16:42:30.943,43,0
10/9/2023,16:42:30.943,64,0
10/9/2023,16:42:30.943,31,0
10/9/2023,16:42:30.943,52,0
10/9/2023,16:42:31.943,63,0
10/9/2023,16:42:31.943,40,0
10/9/2023,16:42:31.943,50,0
10/9/2023,16:42:32.944,48,0
10/9/2023,16:42:32.944,271,0
10/9/2023,16:42:32.944,117,0
10/9/2023,16:42:32.944,84,0
10/9/2023,16:42:32.944,52,0
10/9/2023,16:42:33.943,31,0
10/9/2023,16:42:33.943,169,0
10/9/2023,16:42:33.943,639,0
10/9/2023,16:42:33.943,67,0
10/9/2023,16:42:34.942,88,0
10/9/2023,16:42:34.942,88,0
10/9/2023,16:42:34.942,37,0
