Day,Time,Channel#,Photon Energy (keV)
10/9/2023,17:23:04.643,35,0
10/9/2023,17:23:04.643,37,0
10/9/2023,17:23:05.692,120,0
10/9/2023,17:23:05.692,70,0
10/9/2023,17:23:05.692,53,0
10/9/2023,17:23:05.692,337,0
10/9/2023,17:23:05.692,404,0
10/9/2023,17:23:06.710,117,0
10/9/2023,17:23:06.710,56,0
10/9/2023,17:23:06.710,46,0
10/9/2023,17:23:06.710,105,0
10/9/2023,17:23:07.950,57,0
10/9/2023,17:23:07.950,368,0
10/9/2023,17:23:07.950,168,0
10/9/2023,17:23:07.950,60,0
10/9/2023,17:23:07.950,46,0
10/9/2023,17:23:07.950,50,0
10/9/2023,17:23:07.950,44,0
10/9/2023,17:23:07.950,39,0
10/9/2023,17:23:07.950,545,0
10/9/2023,17:23:07.950,143,0
10/9/2023,17:23:07.950,275,0
10/9/2023,17:23:08.621,34,0
10/9/2023,17:23:08.621,173,0
10/9/2023,17:23:08.621,52,0
10/9/2023,17:23:08.621,68,0
10/9/2023,17:23:09.712,46,0
10/9/2023,17:23:09.712,70,0
10/9/2023,17:23:09.712,96,0
10/9/2023,17:23:09.712,222,0
10/9/2023,17:23:09.712,56,0
10/9/2023,17:23:10.700,92,0
10/9/2023,17:23:10.700,545,0
10/9/2023,17:23:10.700,40,0
10/9/2023,17:23:11.599,56,0
10/9/2023,17:23:11.599,77,0
10/9/2023,17:23:11.599,52,0
10/9/2023,17:23:11.599,56,0
10/9/2023,17:23:11.599,31,0
10/9/2023,17:23:13.324,73,0
10/9/2023,17:23:13.324,76,0
10/9/2023,17:23:13.324,308,0
10/9/2023,17:23:14.915,47,0
10/9/2023,17:23:14.915,72,0
10/9/2023,17:23:14.915,178,0
10/9/2023,17:23:14.915,70,0
10/9/2023,17:23:16.572,150,0
10/9/2023,17:23:16.572,40,0
10/9/2023,17:23:16.572,168,0
10/9/2023,17:23:16.572,36,0
10/9/2023,17:23:16.572,40,0
10/9/2023,17:23:16.572,156,0
10/9/2023,17:23:17.573,81,0
10/9/2023,17:23:17.573,50,0
10/9/2023,17:23:18.723,50,0
10/9/2023,17:23:18.723,112,0
10/9/2023,17:23:18.723,35,0
10/9/2023,17:23:19.807,38,0
10/9/2023,17:23:19.807,268,0
10/9/2023,17:23:19.807,54,0
10/9/2023,17:23:20.634,45,0
10/9/2023,17:23:20.634,37,0
10/9/2023,17:23:20.634,133,0
10/9/2023,17:23:20.634,99,0
10/9/2023,17:23:20.634,52,0
10/9/2023,17:23:22.617,198,0
10/9/2023,17:23:22.617,101,0
10/9/2023,17:23:22.617,176,0
10/9/2023,17:23:22.617,69,0
10/9/2023,17:23:23.664,109,0
10/9/2023,17:23:24.765,46,0
10/9/2023,17:23:24.765,373,0
10/9/2023,17:23:24.765,39,0
10/9/2023,17:23:24.765,52,0
10/9/2023,17:23:24.765,74,0
10/9/2023,17:23:25.840,44,0
10/9/2023,17:23:25.840,55,0
10/9/2023,17:23:25.840,38,0
10/9/2023,17:23:25.840,75,0
10/9/2023,17:23:25.840,50,0
10/9/2023,17:23:25.840,71,0
10/9/2023,17:23:25.840,93,0
10/9/2023,17:23:27.206,66,0
