Day,Time,Events in Interval,Events Added,Energy Received,Interval Length,gamma CPS,gamma Dose
10/8/2023,17:52:08.658,0,0,0,1,0,0
10/8/2023,17:52:09.717,4,264,0,1,4,0
10/8/2023,17:52:10.667,9,1033,0,1,9,0
10/8/2023,17:52:11.615,4,293,0,1,4,0
10/8/2023,17:52:12.636,7,877,0,1,7,0
10/8/2023,17:52:13.560,9,1641,0,1,10,0
10/8/2023,17:52:14.996,7,609,0,1,5,0
10/8/2023,17:52:15.664,3,796,0,1,4,0
10/8/2023,17:52:16.765,8,1234,0,1,7,0
10/8/2023,17:52:17.666,8,681,0,1,9,0
10/8/2023,17:52:18.783,8,817,0,1,7,0
10/8/2023,17:52:19.586,6,812,0,1,7,0
10/8/2023,17:52:20.591,5,247,0,1,5,0
10/8/2023,17:52:21.911,6,453,0,1,5,0
10/8/2023,17:52:22.908,3,582,0,1,3,0
10/8/2023,17:52:23.905,3,238,0,1,3,0
10/8/2023,17:52:24.601,2,135,0,1,3,0
10/8/2023,17:52:25.723,5,398,0,1,4,0
10/8/2023,17:52:26.794,3,153,0,1,3,0
10/8/2023,17:52:27.977,10,1291,0,1,8,0
10/8/2023,17:52:29.131,1,172,0,1,1,0
10/8/2023,17:52:29.874,2,69,0,1,3,0
10/8/2023,17:52:30.571,0,0,0,1,0,0
10/8/2023,17:52:31.766,2,205,0,1,2,0
10/8/2023,17:52:32.791,4,752,0,1,4,0
10/8/2023,17:52:33.688,2,474,0,1,2,0
10/8/2023,17:52:34.634,3,207,0,1,3,0
10/8/2023,17:52:35.636,2,127,0,1,2,0
10/8/2023,17:52:36.964,3,159,0,1,2,0
10/8/2023,17:52:37.851,6,939,0,1,7,0
10/8/2023,17:52:38.716,1,48,0,1,1,0
10/8/2023,17:52:39.573,2,158,0,1,2,0
10/8/2023,17:52:40.730,6,590,0,1,5,0
10/8/2023,17:52:41.595,3,301,0,1,3,0
10/8/2023,17:52:42.579,5,504,0,1,5,0
10/8/2023,17:52:43.765,1,86,0,1,1,0
10/8/2023,17:52:44.582,3,274,0,1,4,0
10/8/2023,17:52:45.976,3,789,0,1,2,0
10/8/2023,17:52:46.588,1,42,0,1,2,0
10/8/2023,17:52:47.822,10,1218,0,1,8,0
10/8/2023,17:52:48.829,0,0,0,1,0,0
10/8/2023,17:52:49.688,0,0,0,1,0,0
10/8/2023,17:52:50.892,2,486,0,1,2,0
10/8/2023,17:52:51.579,2,71,0,1,3,0
10/8/2023,17:52:52.696,7,1712,0,1,6,0
10/8/2023,17:52:54.141,3,107,0,1,2,0
10/8/2023,17:52:54.664,1,51,0,1,2,0
10/8/2023,17:52:55.584,5,1426,0,1,5,0
10/8/2023,17:52:56.777,4,407,0,1,3,0
10/8/2023,17:52:57.580,1,137,0,1,1,0
10/8/2023,17:52:58.650,7,652,0,1,7,0
10/8/2023,17:52:59.670,7,940,0,1,7,0
10/8/2023,17:53:00.954,5,469,0,1,4,0
10/8/2023,17:53:01.599,3,311,0,1,5,0
10/8/2023,17:53:02.936,8,1844,0,1,6,0
10/8/2023,17:53:03.689,3,1166,0,1,4,0
10/8/2023,17:53:04.755,7,881,0,1,7,0
10/8/2023,17:53:05.583,4,386,0,1,5,0
10/8/2023,17:53:07.247,8,803,0,2,5,0
10/8/2023,17:53:07.587,1,201,0,0,3,0
10/8/2023,17:53:08.885,5,394,0,1,4,0
10/8/2023,17:53:09.757,3,283,0,1,3,0
10/8/2023,17:53:10.575,0,0,0,1,0,0
10/8/2023,17:53:11.630,4,1601,0,1,4,0
10/8/2023,17:53:12.880,2,169,0,1,2,0
10/8/2023,17:53:13.668,2,114,0,1,3,0
10/8/2023,17:53:14.666,0,0,0,1,0,0
10/8/2023,17:53:15.659,4,1054,0,1,4,0
10/8/2023,17:53:16.696,1,36,0,1,1,0
10/8/2023,17:53:18.026,5,750,0,1,4,0
10/8/2023,17:53:18.766,3,206,0,1,4,0
10/8/2023,17:53:19.689,4,371,0,1,4,0
10/8/2023,17:53:20.727,4,206,0,1,4,0
10/8/2023,17:53:21.634,6,433,0,1,7,0
10/8/2023,17:53:22.839,2,167,0,1,2,0
10/8/2023,17:53:23.697,5,233,0,1,6,0
10/8/2023,17:53:25.381,3,191,0,2,2,0
10/8/2023,17:53:25.594,0,0,0,0,0,0
10/8/2023,17:53:26.711,7,987,0,1,6,0
10/8/2023,17:53:27.579,3,260,0,1,3,0
10/8/2023,17:53:28.579,10,2277,0,1,10,0
10/8/2023,17:53:29.579,3,340,0,1,3,0
10/8/2023,17:53:30.580,2,269,0,1,2,0
10/8/2023,17:53:31.580,6,382,0,1,6,0
10/8/2023,17:53:32.607,4,323,0,1,4,0
10/8/2023,17:53:33.581,6,383,0,1,6,0
10/8/2023,17:53:34.581,6,1901,0,1,6,0
10/8/2023,17:53:35.582,9,745,0,1,9,0
10/8/2023,17:53:36.581,10,803,0,1,10,0
